date_code,value,variable,official_name
2020-03-16,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-15,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-18,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-17,7,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-19,981,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-18,976,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-21,995,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-20,987,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-15,964,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-14,952,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-17,974,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-16,966,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-26,1023,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-25,1019,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-28,1035,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-27,1029,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-23,1015,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-22,1001,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-24,1019,Testing - Cumulative people tested for COVID-19 - Positive,Ayrshire and Arran
2020-05-23,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-22,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-25,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-24,258,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-19,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-18,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-21,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-20,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-05-27,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-26,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-05-28,260,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-08,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-07,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-10,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-09,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-04,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-03,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-06,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-05,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-15,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-14,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-17,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-16,257,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-12,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-11,255,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-13,254,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-01,96,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-31,76,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-03,147,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-02,119,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-28,51,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-27,41,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-30,70,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-29,58,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-09,288,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-08,255,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-11,356,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-10,333,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-05,200,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-04,173,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-07,239,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-04-06,227,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-17,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-16,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-19,9,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-18,8,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-15,7,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-14,6,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-24,25,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-23,19,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-26,40,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-25,29,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-21,13,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-20,12,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-22,16,Testing - Cumulative people tested for COVID-19 - Positive,Fife
2020-03-22,16,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-21,13,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-24,26,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-23,18,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-18,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-17,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-20,10,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-19,6,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-30,74,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-29,63,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-01,100,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-31,92,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-26,39,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-25,31,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-28,60,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-27,47,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-28,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-25,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-24,322,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-27,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-05-26,323,Testing - Cumulative people tested for COVID-19 - Positive,Borders
2020-03-14,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-16,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-15,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-22,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-21,231,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-24,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-23,235,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-18,222,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-17,209,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-20,231,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-19,229,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-30,246,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-29,244,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-02,250,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-05-01,249,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-26,240,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-25,237,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-28,243,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-27,243,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-07,152,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-06,144,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-09,163,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-08,155,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-03,122,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-02,104,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-05,141,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-04,127,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-14,199,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-13,192,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-16,207,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-15,207,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-11,179,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-10,164,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-12,186,Testing - Cumulative people tested for COVID-19 - Positive,Dumfries and Galloway
2020-04-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-11,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-05,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-04,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-06,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-17,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-16,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-19,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-18,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-13,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-12,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-15,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-14,5,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-25,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-24,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-27,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-26,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-21,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-20,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-23,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-22,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-01,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-31,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-03,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-02,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-29,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-28,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-30,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-10,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-09,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-12,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-11,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-06,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-05,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-08,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-07,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-18,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-17,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-20,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-19,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-14,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-13,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-16,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-15,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-25,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-24,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-27,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-26,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-21,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-20,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-23,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-22,6,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-02,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-01,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-04,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-03,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-29,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-28,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-30,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-04-30,1980,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-29,1907,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-02,2065,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-01,2014,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-26,1785,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-25,1730,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-28,1832,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-27,1804,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-08,2274,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-07,2241,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-10,2359,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-09,2324,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-04,2113,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-03,2089,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-06,2200,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-05,2149,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-15,1040,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-14,989,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-17,1172,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-16,1107,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-11,856,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-10,799,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-13,932,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-12,915,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-22,1515,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-21,1426,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-24,1684,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-23,1604,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-19,1344,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-18,1239,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-04-20,1399,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-27,2685,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-26,2675,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-28,2691,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-03-17,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-16,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-19,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-18,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-15,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-03-14,0,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-16,2539,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-15,2497,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-18,2568,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-17,2561,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-12,2397,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-11,2380,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-14,2459,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-13,2428,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-23,2649,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-22,2634,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-25,2669,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-24,2665,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-20,2584,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-19,2575,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-21,2611,Testing - Cumulative people tested for COVID-19 - Positive,Lothian
2020-05-20,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-19,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-22,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-21,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-16,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-15,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-18,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-17,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-28,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-27,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-08,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-07,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-05-24,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-23,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-26,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-25,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-05,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-04,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-07,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-06,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-01,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-04-30,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-03,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-02,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-12,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-11,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-14,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-13,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-09,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-08,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-10,54,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-29,141,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-28,127,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-31,214,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-30,177,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-25,57,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-24,48,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-27,107,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-26,76,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-06,499,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-05,457,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-08,586,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-07,516,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-02,307,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-01,254,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-04,410,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-04-03,353,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-14,11,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-13,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-16,17,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-15,15,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-10,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-09,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-12,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-11,0,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-21,34,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-20,31,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-23,47,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-22,38,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-18,24,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-17,20,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-19,27,Testing - Cumulative people tested for COVID-19 - Positive,Tayside
2020-03-19,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-18,16,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-21,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-20,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-15,13,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-14,13,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-17,15,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-16,15,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-27,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-26,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-29,27,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-28,27,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-23,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-22,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-25,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-03-24,24,Testing - Cumulative people tested for COVID-19 - Positive,Shetland
2020-05-26,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-25,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-28,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-27,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-22,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-21,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
2020-05-24,7,Testing - Cumulative people tested for COVID-19 - Positive,Orkney
